CHOCOLATE,JITOMATES,SALMON,,,,,,,,,,,,,,,,,
BARRA_ENERGETICA,POLLO,HUEVOS,MAYONESA_LIGERA,,,,,,,,,,,,,,,,
SMOOTHIE_CONGELADO,,,,,,,,,,,,,,,,,,,
QUESO_RALLADO,ACEITE_OLIVA,VINO_FRANCES,POLLO,SIDRA,TOCINO,MIEL,CHOCOLATE,PAPAS_FRANCESAS,SMOOTHIE_CONGELADO,,,,,,,,,,
PAVO,JAMON,QUESO_RALLADO,HIERBAS_Y_PIMENTA,VINO_TINTO,CAMARON,CARNE_MOLIDA,SPAGHETTI,AGUA_MINERAL,HOT_CAKES,ARROZ_TRIGO_INTEGRAL,CEREALES,,,,,,,,
PAPAS_FRANCESAS,,,,,,,,,,,,,,,,,,,
ACEITE_OLIVA,JUGO_ANTIOXIDANTE,PAPAS_FRANCESAS,GALLETAS,BARRA_PROTEINAS_MANOS,TE_VERDE,,,,,,,,,,,,,,
JAMONBURGUESAS,CAMARON,CARNE_MOLIDA,SPAGHETTI,AGUA_MINERAL,HUEVOS,ARROZ_TRIGO_INTEGRAL,CEREALES,CHOCOLATE,,,,,,,,,,,
CARNE_MOLIDA,SPAGHETTI,AGUA_MINERAL,ACEITE_COCINA,,,,,,,,,,,,,,,,
PASTA,,,,,,,,,,,,,,,,,,,
PAVO,CARNE_MOLIDA,PIMIENTA,SPAGHETTI,CHOCOLATE,HOT_CAKES,ARROZ,GALLETAS,,,,,,,,,,,,
TE_VERDE,,,,,,,,,,,,,,,,,,,
PAPAS_FRANCESAS,ESCALOPA,PASTA,,,,,,,,,,,,,,,,,
JUGO_ANTIOXIDANTE,BROWNIES,,,,,,,,,,,,,,,,,,
CHOCOLATE_EXTRA_OSCURO,PURE_PAPA,,,,,,,,,,,,,,,,,,
JAMONBURGUESAS,,,,,,,,,,,,,,,,,,,
POLLO,,,,,,,,,,,,,,,,,,,
JUGO_ANTIOXIDANTE,,,,,,,,,,,,,,,,,,,
JUGO_ANTIOXIDANTE,,,,,,,,,,,,,,,,,,,
PASTA_TRIGO_INTEGRAL,ACEITE_OLIVA,ACEITE,ACCESORIOS_ROPA,PASTA,VINO_BLANCO,TE_VERDE,,,,,,,,,,,,,
VEGETALES_CONGELADOS,HUEVOS,,,,,,,,,,,,,,,,,,
PAPAS_FRANCESAS,,,,,,,,,,,,,,,,,,,
HIERBAS_Y_PIMENTA,HOT DOGS,,,,,,,,,,,,,,,,,,
VEGETALES_CONGELADOS,SPAGHETTI,AGUA_MINERAL,ALMEDRAS,UVAS_VERDES,ARROZ_TRIGO_INTEGRAL,PASTEL,CHICLES,BERENJENA,CEREALES,PAPAS_FRANCESAS,PAN_FRESCO,YOGURT_BAJO_GRASA,TE_VERDE,,,,,,
FRESAS,,,,,,,,,,,,,,,,,,,
SOPA,LECHE,ACEITE_OLIVA,MUFFINS,,,,,,,,,,,,,,,,
CHOCOLATE,PASTA_TRIGO_INTEGRAL,SPAGHETTI,PASTEL,BLUEBERRIES,ACEITE,POLLO,,,,,,,,,,,,,
ESCALOPA,,,,,,,,,,,,,,,,,,,
SALSA_TOMATE,AGUA_MINERAL,ALMEDRAS,HUEVOS,PASTEL,CHOCOLATE,BROWNIES,,,,,,,,,,,,,
LECHE,,,,,,,,,,,,,,,,,,,
JAMONBURGUESAS,CARNE_MOLIDA,POLLO,HARINA_TRIGO_INTEGRAL,SMOOTHIE_CONGELADO,ESCALOPA,HOT DOGS,TE_VERDE,,,,,,,,,,,,
VEGETALES_CONGELADOS,AGUACATE,LECHE,JUGO_TOMATE,,,,,,,,,,,,,,,,
CHAMPAGNE,,,,,,,,,,,,,,,,,,,
GALLETAS,MIEL,,,,,,,,,,,,,,,,,,
CHOCOLATE,CAMARON,PIMIENTA,SPAGHETTI,AGUA_MINERAL,LECHE_SIN_GRASA,BLUEBERRIES,CREMA_LIGERA,POLLO,ZANAHORIAS,,,,,,,,,,
PAVO,CAMARON,CHOCOLATE,ACEITE_OLIVA,VINO_FRANCES,MIEL,,,,,,,,,,,,,,
CHUTNEY,HUEVOS,SPRAY_CUERPO,,,,,,,,,,,,,,,,,
PASTA_TRIGO_INTEGRAL,CARNE_MOLIDA,SPAGHETTI,ALBONDIGAS,LECHE,TOCINO,REFRESCO,TE_VERDE,,,,,,,,,,,,
VEGETALES_CONGELADOS,CARNE_MOLIDA,SPAGHETTI,ACEITE_OLIVA,QUESO_FUERTE,HUEVOS,,,,,,,,,,,,,,
PAVO,ESCALOPA,PASTA,,,,,,,,,,,,,,,,,
TE_VERDE,,,,,,,,,,,,,,,,,,,
AGUA_MINERAL,,,,,,,,,,,,,,,,,,,
PIMIENTA,AGUA_MINERAL,,,,,,,,,,,,,,,,,,
HOT_CAKES,MIEL,SALSA_BARBACUE,,,,,,,,,,,,,,,,,
SALSA_TOMATE,AGUA_MINERAL,LECHE,VINO_FRANCES,HOT_CAKES,CREMA_LIGERA,ACEITE_COCINA,POLLO,CHOCOLATE_EXTRA_OSCURO,BERENJENA,CHAMPAGNE,GALLETAS,,,,,,,,
PAPAS_FRANCESAS,BEBIDA_ENERGETICA,,,,,,,,,,,,,,,,,,
VEGETALES_CONGELADOS,CHOCOLATE,ESCALOPA,JUGO_TOMATE,,,,,,,,,,,,,,,,
JAMONBURGUESAS,CAMARON,BERENJENA,BROWNIES,,,,,,,,,,,,,,,,
PAPAS_FRANCESAS,,,,,,,,,,,,,,,,,,,
VEGETALES_CONGELADOS,FRESAS,PASTEL_YOUGURT,BARRA_LIBRE_GLUTEN,,,,,,,,,,,,,,,,
JAMONBURGUESAS,,,,,,,,,,,,,,,,,,,
AGUA_MINERAL,MIEL,SMOOTHIE_CONGELADO,QUESO_COTTAGE,SPRAY_CUERPO,,,,,,,,,,,,,,,
BARRA_ENERGETICA,VEGETALES_MIXTOS,BEBIDA_ENERGETICA,MAYONESA_LIGERA,,,,,,,,,,,,,,,,
PAVO,JAMONBURGUESAS,QUESO_RALLADO,CARNE_MOLIDA,AGUA_MINERAL,LECHE,VEGETALES_MIXTOS,ESCALOPA,,,,,,,,,,,,
LECHE,CHOCOLATE,PAPAS_FRANCESAS,ESCALOPA,HOT_CAKES,ENSALADA,,,,,,,,,,,,,,
SPAGHETTI,BERENJENA,PAPAS_FRANCESAS,TE_VERDE,,,,,,,,,,,,,,,,
LECHE,CHOCOLATE,,,,,,,,,,,,,,,,,,
AGUA_MINERAL,AGUACATE,PASTEL,CHOCOLATE,PAPAS_FRANCESAS,QUESO_COTTAGE,HOT_CAKES,PAN_FRESCO,REVISTAS,,,,,,,,,,,
QUESO_RALLADO,HUEVOS,PASTA,HOT DOGS,AGUA_CON_GAS,,,,,,,,,,,,,,,
PASTA_TRIGO_INTEGRAL,,,,,,,,,,,,,,,,,,,
PASTA_TRIGO_INTEGRAL,,,,,,,,,,,,,,,,,,,
SPAGHETTI,AGUA_MINERAL,SMOOTHIE_CONGELADO,HOT_CAKES,,,,,,,,,,,,,,,,
CHOCOLATE,HIERBAS_Y_PIMENTA,CARNE_MOLIDA,AGUA_MINERAL,SOPA,ACEITE_OLIVA,CREMA_LIGERA,ACEITE,POLLO,HOT DOGS,,,,,,,,,,
CARNE_MOLIDA,SPAGHETTI,TOCINO,PAPAS_FRANCESAS,HOT_CAKES,PASTEL_YOUGURT,,,,,,,,,,,,,,
VEGETALES_CONGELADOS,,,,,,,,,,,,,,,,,,,
CAMARON,VEGETALES_CONGELADOS,TE_VERDE,PAPAS_FRANCESAS,SMOOTHIE_CONGELADO,GALLETAS,MAYONESA_LIGERA,,,,,,,,,,,,,
PAVO,CAMARON,PASTA_TRIGO_INTEGRAL,AGUA_MINERAL,LECHE,HOT_CAKES,SPRAY_MOSCOS,BROWNIES,SPRAY_CUERPO,,,,,,,,,,,
CHAMPAGNE,,,,,,,,,,,,,,,,,,,
JITOMATES,CHOCOLATE,PAPAS_FRANCESAS,SMOOTHIE_CONGELADO,GALLETAS,YOGURT_BAJO_GRASA,,,,,,,,,,,,,,
JAMONBURGUESAS,PASTEL,BROWNIES,,,,,,,,,,,,,,,,,
HUEVOS,MAYONESA_LIGERA,,,,,,,,,,,,,,,,,,
CAMARON,,,,,,,,,,,,,,,,,,,
JAMONBURGUESAS,CARNE_MOLIDA,LECHE,ARROZ_TRIGO_INTEGRAL,,,,,,,,,,,,,,,,
JITOMATES,MANTEQUILLA,CHICLES,CEREALES,CHOCOLATE,HOT_CAKES,MAYONESA_LIGERA,TE_VERDE,,,,,,,,,,,,
AGUA_MINERAL,PASTEL,YOGURT_BAJO_GRASA,,,,,,,,,,,,,,,,,
PAVO,CARNE_MOLIDA,PIMIENTA,GALLETAS,,,,,,,,,,,,,,,,
SPAGHETTI,LECHE,ACEITE_OLIVA,AVENA,SMOOTHIE_CONGELADO,HOT_CAKES,VINO_BLANCO,YOGURT_BAJO_GRASA,,,,,,,,,,,,
CHOCOLATE,GALLETAS,CHAMPAGNE,,,,,,,,,,,,,,,,,
AGUA_MINERAL,ACEITE_OLIVA,HUEVOS,TE_VERDE,,,,,,,,,,,,,,,,
AGUA_MINERAL,AGUACATE,ARROZ_TRIGO_INTEGRAL,BEBIDA_ENERGETICA,,,,,,,,,,,,,,,,
PEPINILLOS,VEGETALES_MIXTOS,HOT_CAKES,TE_VERDE,,,,,,,,,,,,,,,,
AGUA_MINERAL,HUEVOS,,,,,,,,,,,,,,,,,,
QUESO_RALLADO,HIERBAS_Y_PIMENTA,,,,,,,,,,,,,,,,,,
BARRA_LIBRE_GLUTEN,,,,,,,,,,,,,,,,,,,
CARNE_MOLIDA,SPAGHETTI,AGUA_MINERAL,ALBONDIGAS,QUESO_BLANCO,ACEITE_COCINA,,,,,,,,,,,,,,
JAMONBURGUESAS,CARNE_MOLIDA,ESCALOPA,,,,,,,,,,,,,,,,,
CHOCOLATE,PAPAS_FRANCESAS,,,,,,,,,,,,,,,,,,
PAVO,,,,,,,,,,,,,,,,,,,
QUESO_RALLADO,MAYONESA_LIGERA,,,,,,,,,,,,,,,,,,
VEGETALES_MIXTOS,BEBIDA_ENERGETICA,,,,,,,,,,,,,,,,,,
VEGETALES_CONGELADOS,PASTA_TRIGO_INTEGRAL,AGUA_MINERAL,MIEL,ACEITE_COCINA,SMOOTHIE_CONGELADO,JUGO_TOMATE,PAN_FRESCO,TE_VERDE,,,,,,,,,,,
ATUN_FRESCO,VEGETALES_CONGELADOS,AGUA_MINERAL,AGUACATE,ALBONDIGAS,LECHE,VINO_FRANCES,QUESO_BLANCO,MIEL,CEREALES,SMOOTHIE_CONGELADO,PAN_FRESCO,,,,,,,,
VEGETALES_CONGELADOS,SPAGHETTI,CHOCOLATE,ACEITE_OLIVA,CHICLES,SALSA_HAMBURGUESA,SMOOTHIE_CONGELADO,HOT_CAKES,TE_VERDE,,,,,,,,,,,
AGUA_MINERAL,ACEITE_OLIVA,,,,,,,,,,,,,,,,,,
AGUA_MINERAL,SOPA,PASTEL,SMOOTHIE_CONGELADO,YOGURT_BAJO_GRASA,,,,,,,,,,,,,,,
CHAMPAGNE,,,,,,,,,,,,,,,,,,,
PEPINILLOS,SMOOTHIE_CONGELADO,CHAMPAGNE,HOT_CAKES,MENTA,,,,,,,,,,,,,,,
PASTA_TRIGO_INTEGRAL,AGUA_MINERAL,CHOCOLATE,HOT_CAKES,SPRAY_CUERPO,,,,,,,,,,,,,,,
SPAGHETTI,ESCALOPA,GALLETAS,CHAMPAGNE,BARRA_PROTEINA,BARRA_PROTEINAS_MANOS,YOGURT_BAJO_GRASA,,,,,,,,,,,,,
PASTA_TRIGO_INTEGRAL,ACEITE_OLIVA,SPRAY_CUERPO,,,,,,,,,,,,,,,,,
PIMIENTA,AGUA_MINERAL,CHOCOLATE,LECHE,LECHE_SIN_GRASA,SMOOTHIE_CONGELADO,,,,,,,,,,,,,,
LECHE,,,,,,,,,,,,,,,,,,,
PASTA_TRIGO_INTEGRAL,SMOOTHIE_CONGELADO,BROWNIES,BEBIDA_ENERGETICA,,,,,,,,,,,,,,,,
TE_VERDE,,,,,,,,,,,,,,,,,,,
AGUA_MINERAL,LECHE,CHOCOLATE,,,,,,,,,,,,,,,,,
PAVO,JITOMATES,SPAGHETTI,AGUACATE,ARROZ_TRIGO_INTEGRAL,PAPAS_FRANCESAS,,,,,,,,,,,,,,
JITOMATES,CARNE_MOLIDA,AGUA_MINERAL,LECHE,MIEL,PAPAS_FRANCESAS,HOT_CAKES,JUGO_TOMATE,,,,,,,,,,,,
JITOMATES,HUEVOS,CHOCOLATE,PAPAS_FRANCESAS,YOGURT_BAJO_GRASA,,,,,,,,,,,,,,,
SPAGHETTI,AGUA_MINERAL,ARROZ_TRIGO_INTEGRAL,,,,,,,,,,,,,,,,,
VINO_TINTO,,,,,,,,,,,,,,,,,,,
QUESO_RALLADO,CARNE_MOLIDA,SPAGHETTI,AGUA_MINERAL,ACEITE_OLIVA,HOT_CAKES,PASTEL,CHOCOLATE_EXTRA_OSCURO,,,,,,,,,,,,
PASTEL,CHOCOLATE,YOGURT_BAJO_GRASA,,,,,,,,,,,,,,,,,
YOGURT_BAJO_GRASA,,,,,,,,,,,,,,,,,,,
GALLETAS,,,,,,,,,,,,,,,,,,,
ATUN_FRESCO,QUESO_RALLADO,AGUA_MINERAL,PASTEL,BLUEBERRIES,CREMA_LIGERA,HARINA_TRIGO_INTEGRAL,PAPAS_FRANCESAS,ESCALOPA,,,,,,,,,,,
AGUA_MINERAL,CHOCOLATE_EXTRA_OSCURO,BROWNIES,ESPARRAGO,YOGURT_BAJO_GRASA,,,,,,,,,,,,,,,
HIERBAS_Y_PIMENTA,AGUA_MINERAL,CHOCOLATE,LECHE,SALMON,HOT_CAKES,HUEVOS,TE_VERDE,ESCALOPA,,,,,,,,,,,
JITOMATES,SPAGHETTI,SOPA,LECHE,ACEITE_OLIVA,POLLO,EJOTES,SMOOTHIE_CONGELADO,,,,,,,,,,,,
HIERBAS_Y_PIMENTA,PIMIENTA,AGUA_MINERAL,PAN_FRESCO,,,,,,,,,,,,,,,,
MELONES,,,,,,,,,,,,,,,,,,,
SPAGHETTI,ALBONDIGAS,,,,,,,,,,,,,,,,,,
AGUA_MINERAL,,,,,,,,,,,,,,,,,,,
CARNE_MOLIDA,SPAGHETTI,HUEVOS,,,,,,,,,,,,,,,,,
QUESO_RALLADO,SALMON,ACEITE,,,,,,,,,,,,,,,,,
QUESO_RALLADO,AGUA_MINERAL,MANTEQUILLA,YOGURT_BAJO_GRASA,,,,,,,,,,,,,,,,
YOGURT_BAJO_GRASA,,,,,,,,,,,,,,,,,,,
HUEVOS,,,,,,,,,,,,,,,,,,,
HIERBAS_Y_PIMENTA,SPAGHETTI,MANTEQUILLA,ACEITE_COCINA,SMOOTHIE_CONGELADO,YOGURT_BAJO_GRASA,MIEL,,,,,,,,,,,,,
JAMONBURGUESAS,ATUN_FRESCO,AGUA_MINERAL,HUEVOS,SMOOTHIE_CONGELADO,SALSA_CREMA_HONGOS,HOT_CAKES,PASTEL_YOUGURT,MAYONESA_LIGERA,MAYONESA,TE_VERDE,,,,,,,,,
ARROZ_TRIGO_INTEGRAL,PAPAS_FRANCESAS,SMOOTHIE_CONGELADO,ESCALOPA,,,,,,,,,,,,,,,,
QUESO_RALLADO,AGUA_MINERAL,CHOCOLATE,CHUTNEY,SALMON,HUEVOS,ARROZ_TRIGO_INTEGRAL,PASTEL,,,,,,,,,,,,
CARNE_MOLIDA,SPAGHETTI,,,,,,,,,,,,,,,,,,
VINO_TINTO,SPAGHETTI,AGUA_MINERAL,MENTA,,,,,,,,,,,,,,,,
CARNE_MOLIDA,SALSA_TOMATE,SPAGHETTI,AGUA_MINERAL,LECHE,HUEVOS,CREMA_LIGERA,ACEITE_COCINA,CEREALES,SMOOTHIE_CONGELADO,MENTA,,,,,,,,,
FRESAS,,,,,,,,,,,,,,,,,,,
SPAGHETTI,AGUA_MINERAL,ARROZ_TRIGO_INTEGRAL,GALLETAS,,,,,,,,,,,,,,,,
VEGETALES_CONGELADOS,AGUA_MINERAL,SOPA,LECHE,ACEITE_OLIVA,TE_NEGRO,HOT_CAKES,PAN_FRESCO,,,,,,,,,,,,
PAVO,PAPAS_FRANCESAS,YOGURT_BAJO_GRASA,,,,,,,,,,,,,,,,,
GALLETAS,,,,,,,,,,,,,,,,,,,
AGUA_MINERAL,,,,,,,,,,,,,,,,,,,
CAMARON,AGUA_MINERAL,,,,,,,,,,,,,,,,,,
QUESO_RALLADO,VEGETALES_CONGELADOS,JITOMATES,SPAGHETTI,ACEITE_OLIVA,BARRA_ENERGETICA,MIEL,ESCALOPA,COLIFLOR,,,,,,,,,,,
AGUA_MINERAL,SOPA,CHOCOLATE_EXTRA_OSCURO,,,,,,,,,,,,,,,,,
VINO_TINTO,TE_NEGRO,MIEL,PASTEL,,,,,,,,,,,,,,,,
TE_NEGRO,,,,,,,,,,,,,,,,,,,
JAMONBURGUESAS,CHOCOLATE,QUESO_RALLADO,HIERBAS_Y_PIMENTA,CARNE_MOLIDA,SPAGHETTI,LECHE,TOCINO,ELOTE,HOT_CAKES,PASTA_DIENTES,,,,,,,,,
QUESO_RALLADO,CARNE_MOLIDA,LECHE,MANTEQUILLA,SALSA_HAMBURGUESA,ACEITE,PAPAS_FRANCESAS,YOGURT_BAJO_GRASA,,,,,,,,,,,,
QUESO_RALLADO,HIERBAS_Y_PIMENTA,VINO_TINTO,SPAGHETTI,AGUA_MINERAL,HUEVOS,,,,,,,,,,,,,,
VEGETALES_CONGELADOS,JITOMATES,CARNE_MOLIDA,SPAGHETTI,AGUA_MINERAL,CHOCOLATE,,,,,,,,,,,,,,
PAVO,JAMONBURGUESAS,QUESO_RALLADO,PIMIENTA,SALSA_TOMATE,AGUA_MINERAL,ALMEDRAS,CHUTNEY,HOT_CAKES,HUEVOS,ESCALOPA,MAYONESA_LIGERA,,,,,,,,
GALLETAS,,,,,,,,,,,,,,,,,,,
CARNE_MOLIDA,PAPAS_FRANCESAS,PASTA,,,,,,,,,,,,,,,,,
PAPAS_FRANCESAS,,,,,,,,,,,,,,,,,,,
GALLETAS,,,,,,,,,,,,,,,,,,,
ESCALOPA,,,,,,,,,,,,,,,,,,,
QUESO_RALLADO,CARNE_MOLIDA,SPAGHETTI,AGUA_MINERAL,HOT_CAKES,PASTEL,,,,,,,,,,,,,,
JITOMATES,CARNE_MOLIDA,SPAGHETTI,AGUA_MINERAL,HUEVOS,ARROZ_TRIGO_INTEGRAL,GALLETAS,YOGURT_BAJO_GRASA,MENTA,,,,,,,,,,,
ARROZ_TRIGO_INTEGRAL,,,,,,,,,,,,,,,,,,,
SPAGHETTI,SOPA,,,,,,,,,,,,,,,,,,
HIERBAS_Y_PIMENTA,SPAGHETTI,TE_NEGRO,PASTEL,QUESO_COTTAGE,PASTEL_YOUGURT,,,,,,,,,,,,,,
QUESO_COTTAGE,,,,,,,,,,,,,,,,,,,
PIMIENTA,AGUA_MINERAL,HOT_CAKES,HUEVOS,ACEITE_COCINA,CHOCOLATE,YOGURT_BAJO_GRASA,,,,,,,,,,,,,
QUESO_RALLADO,HOT_CAKES,BLUEBERRIES,CHAMPAGNE,,,,,,,,,,,,,,,,
PAVO,HIERBAS_Y_PIMENTA,QUESO_PARMESANO,SPAGHETTI,ESCALOPA,SALSA_CREMA_HONGOS,PAN_FRESCO,YOGURT_BAJO_GRASA,,,,,,,,,,,,
ATUN_FRESCO,MANTEQUILLA,POLLO,TE_VERDE,CHOCOLATE,PAN_FRESCO,,,,,,,,,,,,,,
VEGETALES_CONGELADOS,QUESO_PARMESANO,,,,,,,,,,,,,,,,,,
HUEVOS,MIEL,TE_VERDE,,,,,,,,,,,,,,,,,
PAVO,VINO_TINTO,PASTA_TRIGO_INTEGRAL,PIMIENTA,SPAGHETTI,AGUA_MINERAL,SOPA,AGUACATE,HUEVOS,SPRAY_CUERPO,YOGURT_BAJO_GRASA,,,,,,,,,
AGUA_MINERAL,CHOCOLATE,TE_NEGRO,,,,,,,,,,,,,,,,,
CARNE_MOLIDA,PIMIENTA,SPAGHETTI,,,,,,,,,,,,,,,,,
HUEVOS,ARROZ_TRIGO_INTEGRAL,PAPAS_FRANCESAS,,,,,,,,,,,,,,,,,
JITOMATES,CARNE_MOLIDA,PIMIENTA,SPAGHETTI,SALMON,PASTEL,,,,,,,,,,,,,,
HUEVOS,,,,,,,,,,,,,,,,,,,
PAVO,CHOCOLATE,CARNE_MOLIDA,AGUA_MINERAL,HOT_CAKES,CALABAZA,,,,,,,,,,,,,,
PAVO,JAMONBURGUESAS,HIERBAS_Y_PIMENTA,VEGETALES_CONGELADOS,PASTA_TRIGO_INTEGRAL,CARNE_MOLIDA,SPAGHETTI,AGUA_MINERAL,LECHE,BARRA_ENERGETICA,TE_NEGRO,QUESO_FUERTE,LECHE_SIN_GRASA,HUEVOS,,,,,,
CAMARON,VEGETALES_CONGELADOS,JITOMATES,CARNE_MOLIDA,SPAGHETTI,,,,,,,,,,,,,,,
PASTEL,,,,,,,,,,,,,,,,,,,
SPAGHETTI,AGUA_MINERAL,SALMON,CHICLES,SALSA_HAMBURGUESA,ACCESORIOS_ROPA,HOT DOGS,QUESO_COTTAGE,MENTA,,,,,,,,,,,
ATUN_FRESCO,AGUA_MINERAL,MIEL,YOGURT_BAJO_GRASA,,,,,,,,,,,,,,,,
CEREALES,YOGURT_BAJO_GRASA,TE_VERDE,,,,,,,,,,,,,,,,,
CAMARON,AGUA_MINERAL,LECHE,ACEITE_OLIVA,HUEVOS,,,,,,,,,,,,,,,
JAMONBURGUESAS,AGUA_MINERAL,ALMEDRAS,HUEVOS,ARROZ_TRIGO_INTEGRAL,ESCALOPA,,,,,,,,,,,,,,
PAPAS_FRANCESAS,REVISTAS,MAYONESA,,,,,,,,,,,,,,,,,
CAMARON,CHOCOLATE,SEMILLA_LINAZA,VEGETALES_MIXTOS,ACEITE_COCINA,COMIDA_BEBE,YOGURT_BAJO_GRASA,,,,,,,,,,,,,
SPAGHETTI,SPRAY_MOSCOS,HARINA_TRIGO_INTEGRAL,,,,,,,,,,,,,,,,,
ATUN_FRESCO,VEGETALES_CONGELADOS,MIEL,PASTEL,BROWNIES,BEBIDA_ENERGETICA,,,,,,,,,,,,,,
JAMONBURGUESAS,HUEVOS,TE_VERDE,,,,,,,,,,,,,,,,,
JAMONBURGUESAS,CHOCOLATE,CARNE_MOLIDA,SPAGHETTI,LECHE,ACEITE_OLIVA,HUEVOS,PASTEL,,,,,,,,,,,,
JAMONBURGUESAS,CAMARON,LECHE,HOT_CAKES,HUEVOS,JAMON,PAPAS_FRANCESAS,,,,,,,,,,,,,
JAMONBURGUESAS,ATUN_FRESCO,VEGETALES_CONGELADOS,AGUA_MINERAL,LECHE,SIDRA,HUEVOS,REFRESCO,QUESO_COTTAGE,PAN_FRESCO,YOGURT_BAJO_GRASA,,,,,,,,,
JUGO_TOMATE,MAYONESA,,,,,,,,,,,,,,,,,,
HIERBAS_Y_PIMENTA,CAMARON,VEGETALES_CONGELADOS,AGUA_MINERAL,ALBONDIGAS,SALMON,HUEVOS,ARROZ_TRIGO_INTEGRAL,ZANAHORIAS,,,,,,,,,,,
GALLETAS,,,,,,,,,,,,,,,,,,,
MANTEQUILLA,HUEVOS,,,,,,,,,,,,,,,,,,
QUESO_RALLADO,ACEITE_COCINA,VINO_BLANCO,,,,,,,,,,,,,,,,,
VEGETALES_CONGELADOS,PASTA_TRIGO_INTEGRAL,SALSA_TOMATE,ARROZ,TE_VERDE,,,,,,,,,,,,,,,
EJOTES,CHAMPAGNE,YOGURT_BAJO_GRASA,,,,,,,,,,,,,,,,,
VEGETALES_CONGELADOS,CARNE_MOLIDA,SPAGHETTI,LECHE,ACEITE_OLIVA,HUEVOS,ACEITE_COCINA,MENTA TE_VERDE,PAPAS_FRANCESAS,YOGURT_BAJO_GRASA,,,,,,,,,,
JAMONBURGUESAS,CHOCOLATE,AGUA_MINERAL,QUESO_BLANCO,SALMON,HUEVOS,ARROZ,ACEITE_COCINA,POLLO,ZANAHORIAS,JUGO_TOMATE,,,,,,,,,
PAVO,HUEVOS,VINO_BLANCO,TE_VERDE,,,,,,,,,,,,,,,,
HUEVOS,,,,,,,,,,,,,,,,,,,
JAMONBURGUESAS,MANTEQUILLA,PASTEL,ACEITE_COCINA,BERENJENA,CEREALES,BROWNIES,,,,,,,,,,,,,
CHAMPAGNE,SALSA_CREMA_HONGOS,,,,,,,,,,,,,,,,,,
QUESO_RALLADO,HIERBAS_Y_PIMENTA,CARNE_MOLIDA,SPAGHETTI,SALMON,ACEITE_COCINA,CHAMPAGNE,,,,,,,,,,,,,
MIEL,,,,,,,,,,,,,,,,,,,
CARNE_MOLIDA,AGUA_MINERAL,MIEL,YOGURT_BAJO_GRASA,,,,,,,,,,,,,,,,
PAVO,ESCALOPA,,,,,,,,,,,,,,,,,,
CAMARON,CHOCOLATE_EXTRA_OSCURO,HARINA_TRIGO_INTEGRAL,,,,,,,,,,,,,,,,,
HUEVOS,PASTEL,,,,,,,,,,,,,,,,,,
VEGETALES_CONGELADOS,AGUA_MINERAL,SOPA,LECHE,HUEVOS,BEBIDA_ENERGETICA,,,,,,,,,,,,,,
POLLO,SMOOTHIE_CONGELADO,,,,,,,,,,,,,,,,,,
JAMONBURGUESAS,ATUN_FRESCO,QUESO_RALLADO,SPAGHETTI,AGUA_MINERAL,AGUACATE,ACEITE_OLIVA,CHICLES,SMOOTHIE_CONGELADO,HOT DOGS,QUESO_COTTAGE,,,,,,,,,
PAVO,QUESO_RALLADO,CAMARON,JITOMATES,VEGETALES_MIXTOS,BROWNIES,HOT_CAKES,JUGO_TOMATE,TE_VERDE,,,,,,,,,,,
ESCALOPA,TE_VERDE,,,,,,,,,,,,,,,,,,
CATSUP,,,,,,,,,,,,,,,,,,,
GALLETAS,,,,,,,,,,,,,,,,,,,
VEGETALES_CONGELADOS,AGUA_MINERAL,HOT_CAKES,PASTEL,ACEITE_COCINA,TE_VERDE,SHAMPOO,JUGO_TOMATE,REVISTAS,,,,,,,,,,,
HIERBAS_Y_PIMENTA,CAMARON,CARNE_MOLIDA,PASTEL_YOUGURT,,,,,,,,,,,,,,,,
AGUA_MINERAL,HUEVOS,,,,,,,,,,,,,,,,,,
CHOCOLATE,PAPAS_FRANCESAS,,,,,,,,,,,,,,,,,,
QUESO_RALLADO,JITOMATES,CARNE_MOLIDA,SPAGHETTI,SOPA,ALBONDIGAS,ACEITE_COCINA,YOGURT_BAJO_GRASA,,,,,,,,,,,,
QUESO_RALLADO,VEGETALES_CONGELADOS,CARNE_MOLIDA,ACEITE_OLIVA,SALMON,BLUEBERRIES,,,,,,,,,,,,,,
JITOMATES,SPAGHETTI,LECHE,ACEITE_OLIVA,HOT_CAKES,ARROZ_TRIGO_INTEGRAL,TE_VERDE,PASTEL_YOUGURT,MENTA,,,,,,,,,,,
PASTEL_YOUGURT,,,,,,,,,,,,,,,,,,,
CAMARON,VEGETALES_CONGELADOS,JITOMATES,SPAGHETTI,LECHE,MANTEQUILLA,POLLO,SMOOTHIE_CONGELADO,JUGO_TOMATE,MENTA,,,,,,,,,,
JAMONBURGUESAS,HIERBAS_Y_PIMENTA,VEGETALES_CONGELADOS,SPAGHETTI,CHOCOLATE,LECHE,MANTEQUILLA,SEMILLA_LINAZA,ALMEDRAS,SPRAY_MOSCOS,CHILI,HARINA_TRIGO_INTEGRAL,YOGURT_BAJO_GRASA,,,,,,,
CARNE_MOLIDA,SPAGHETTI,AGUA_MINERAL,ALMEDRAS,HUEVOS,CEREALES,TE_VERDE,,,,,,,,,,,,,
CARNE_MOLIDA,,,,,,,,,,,,,,,,,,,
